Sample	posterior	likelihood	prior	Tree.t:UUNS01000001.CFheight	Tree.t:UUNS01000001.CFlength	Tree.t:UUNS01000001.nConv	Tree.t:UUNS01000001.nUselessConvs	Tree.t:UUNS01000001.meanEdgeLength	Tree.t:UUNS01000001.meanDepartureHeight	Tree.t:UUNS01000001.locus.UUNS01000001.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomEndSite	popFinalSize.t:UUNS01000001	popGrowthRate.t:UUNS01000001
925000	-2540.7104489291123	-2481.49630337122	-59.2141455578921	3.552850696176656	7.733371113503054	2	0	127.85997754202455	2.1360834832775817	950.0	950.0	0.0	949.0	0.0	949.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	55.88335437007089	4.752010431889863E-4
926000	-2563.3204712665133	-2482.6817911217327	-80.6386801447806	3.429410157929081	7.515191667123786	4	1	87.83173491726966	2.313362940190789	519.0	946.0	0.0	518.0	0.0	91.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	38.23026174181402	0.0011140842472385764
927000	-2554.264402433245	-2484.0300094118015	-70.23439302144317	5.005439501999531	10.666509323553775	2	0	205.89665197429326	2.0336539348681733	946.0	946.0	0.0	945.0	0.0	945.0	NaN	NaN	NaN	NaN	NaN	NaN	120.0	120.0	0.0	119.0	0.0	119.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	124.11765354708369	0.002717036191933488
928000	-2617.534445883248	-2478.9280353481413	-138.6064105351067	4.411543533525513	9.169206211646507	7	1	125.21174847268253	2.5036778483175355	414.2	204.6	220.2	633.4	0.0	945.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.5	16.0	5.5	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	102.57731408469519	0.0010976334184409752
929000	-2584.9022853040724	-2483.471471188271	-101.43081411580114	4.930582447324238	10.42272657752897	5	0	122.64622540648759	2.2096948529510945	615.5	313.3333333333333	69.5	684.0	139.0	939.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	120.6567499853858	0.0017759162845048782
930000	-2583.5124671657936	-2476.963714113037	-106.54875305275652	1.9555073068284057	4.063375020122951	5	0	141.86601145549426	0.7835243301175022	651.0	311.6666666666667	64.0	714.0	128.0	494.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	13.0	13.0	0.0	12.0	0.0	12.0	149.2773992048685	0.0017759162845048782
931000	-2562.939810697273	-2481.03454090505	-81.90526979222278	2.1364138912293007	4.447229605756508	3	0	161.48525638748944	1.3350275680786126	501.0	310.3333333333333	153.5	653.5	0.0	930.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	90.47869171322164	0.005586273219115141
932000	-2537.980281003509	-2479.3375407565695	-58.642740246939304	1.9623296596702327	4.4277071904833525	2	0	144.31424058993719	1.4546604809419796	936.0	936.0	0.0	935.0	0.0	935.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	109.14867643419933	0.005586273219115141
933000	-2577.9347507739903	-2484.63980227618	-93.29494849781031	2.4951538918599336	5.978868260302836	5	1	64.90343715399935	1.3989566744589415	550.5	317.6666666666667	391.5	941.0	0.0	952.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	79.59386534082152	0.0087100670391343
934000	-2547.065920069963	-2484.9174214170703	-62.14849865289269	1.8062307067970895	4.301836863765212	3	0	61.77186529504453	0.795121875402538	925.0	925.0	0.0	924.0	0.0	924.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	63.75750476913534	0.009074992839565327
935000	-2560.259985728901	-2489.4685985958818	-70.7913871330194	4.954532502690235	10.419388001771894	3	1	61.16699902220494	3.5325121359653906	756.0	925.0	0.0	755.0	0.0	924.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.79858546497023	0.0054168971990156195
936000	-2589.4389258921333	-2487.684597389679	-101.75432850245464	4.599282482142292	10.212247645483746	6	1	27.657098182731378	2.8142863774079037	470.3333333333333	235.6	593.6666666666666	1063.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	10.982573670199777	0.002753730509264347
937000	-2556.5599338934276	-2484.6784403061256	-71.88149358730183	3.1690051255721987	7.188050547396631	4	0	70.37295729724343	1.3487558156942119	926.0	926.0	0.0	925.0	0.0	925.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	32.96400727758251	0.0029168066182612283
938000	-2543.948325562534	-2483.7249606782448	-60.22336488428923	0.8712687549188116	2.2329454092508865	2	0	85.92001079290452	0.24112173147477978	937.0	937.0	0.0	936.0	0.0	936.0	NaN	NaN	NaN	NaN	NaN	NaN	98.0	98.0	0.0	97.0	0.0	97.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.588171429122674	0.0012425134649673391
939000	-2575.682074555997	-2476.2695779761643	-99.41249657983258	1.1328803409384094	2.8028184146398485	5	2	122.25218991737385	0.7197149386444728	332.0	496.0	765.6666666666666	1096.6666666666667	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	182.47982268528858	0.005997035768352784
940000	-2584.3027867762785	-2476.324469528963	-107.97831724731546	1.8712045320644777	4.515338256361224	4	0	227.92979598708308	0.9778471054117953	518.3333333333334	247.5	468.3333333333333	985.6666666666666	1119.0	930.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.0	11.0	5.0	15.0	5.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	84.15683531870768	5.991649949256457E-4
941000	-2538.566014870122	-2478.487846477845	-60.07816839227753	0.7938412903200287	1.8702838669812842	2	0	211.4177089864803	0.37385622142757385	933.0	933.0	0.0	932.0	0.0	932.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	119.3861211880415	0.0012645087948987596
942000	-2542.510395144238	-2480.1326754819834	-62.37771966225436	2.2819908304754275	5.301501598453327	2	0	232.96635768012035	0.888291230899305	929.0	929.0	0.0	928.0	0.0	928.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	113.33940008485456	4.960820269818661E-4
943000	-2553.611561904047	-2475.7050108318776	-77.90655107216921	2.3323201275890457	5.362887903835337	3	0	216.13312748343046	0.6533859661710295	524.0	524.0	532.5	1055.5	1065.0	934.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	107.62829197120423	6.449571125446673E-4
944000	-2544.953066974407	-2483.3329720286206	-61.620094945786455	3.7525989236266932	7.793508203213612	2	0	189.4251578780308	1.2883107162673215	936.0	936.0	0.0	935.0	0.0	935.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.29885111856221	0.0016265880704687062
945000	-2534.1117426330097	-2477.770570080245	-56.34117255276474	1.5883061774679634	3.322387988264555	2	0	132.85652938243737	0.3769794358438642	922.0	922.0	0.0	921.0	0.0	921.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	46.61385332161298	0.0010886430971909263
946000	-2544.8979413051475	-2477.4743883352876	-67.42355296986001	1.3026504535884984	3.101398029875512	2	0	219.32101679771705	0.9455728130389196	514.0	514.0	538.5	1051.5	1077.0	926.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.8309824703208	0.0038574745714143547
947000	-2548.267925552956	-2478.304009106078	-69.963916446878	1.9402542534146405	4.1930695621493825	2	0	313.3862518493371	1.0176474677572078	510.0	510.0	543.0	1052.0	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	133.9785020720784	0.0020841744369598566
948000	-2551.8922792788317	-2476.3312110468337	-75.56106823199777	1.2732390695088238	2.731495411743556	3	0	186.18236330653636	0.8969714704075781	924.0	924.0	0.0	923.0	0.0	923.0	NaN	NaN	NaN	NaN	NaN	NaN	6.0	6.0	427.0	432.0	427.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	129.47856744492591	0.0017641512221257473
949000	-2563.3743694046025	-2481.1126500166583	-82.26171938794415	2.222891053514766	5.1601369148395335	3	0	152.21923679247683	1.3845643011548097	833.0	308.6666666666667	74.5	906.5	0.0	888.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	88.86980990732711	0.0013859109919797832
950000	-2570.372907383992	-2478.969429468774	-91.40347791521786	2.492143540933679	5.323847942121642	4	0	77.42287458248632	1.4674332466266358	518.0	518.0	529.5	1046.5	1059.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	64.0	64.0	0.0	63.0	0.0	63.0	NaN	NaN	NaN	NaN	NaN	NaN	13.0	13.0	0.0	12.0	0.0	12.0	NaN	NaN	NaN	NaN	NaN	NaN	58.18137217732192	0.008965512901050623
951000	-2571.9790657940353	-2480.0947162845755	-91.88434950945964	2.3814636967251737	5.256046483330144	5	0	56.14756020275471	0.9308136556176203	906.0	906.0	2.0	907.0	2.0	907.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0	13.0	0.0	12.0	0.0	12.0	70.0	70.0	0.0	69.0	0.0	69.0	67.01115701705544	0.006951135132474066
952000	-2611.4241654941916	-2481.909160963456	-129.51500453073572	3.0712511670452365	6.93314330380598	6	1	101.7022707777842	1.8425382033690851	612.0	323.3333333333333	279.75	890.75	0.0	910.0	41.0	41.0	0.0	40.0	0.0	40.0	71.0	71.0	0.0	70.0	0.0	70.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	145.43771553892125	0.0075019435279481345
953000	-2560.7480930564375	-2478.5924638559954	-82.155629200442	2.925826149353952	6.507937311675306	4	0	104.64487425821315	1.6295752548487565	491.0	491.0	553.5	1043.5	1107.0	910.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	51.578439141889554	0.003853512095192184
954000	-2558.341509786219	-2480.450314826278	-77.89119495994083	1.19323667650727	3.211939569233359	3	0	99.38517178882353	0.5195620808478617	556.0	325.3333333333333	371.0	926.0	1113.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.79946790285836	0.0030140846131519405
955000	-2555.4902793999263	-2479.194388616646	-76.29589078328041	1.6811854151036498	3.7534247202838946	4	0	65.72148714679594	0.8331628972612473	509.0	509.0	536.5	1044.5	1073.0	912.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	56.70006942214567	0.009057651624431135
956000	-2540.2582002145045	-2485.103112455564	-55.15508775894072	1.9215062543624668	4.92652140530297	2	0	98.10436898116058	1.1244204360426848	913.0	913.0	0.0	912.0	0.0	912.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	39.414028193759655	9.48367981370781E-4
957000	-2649.7407981315305	-2481.823878014242	-167.9169201172884	4.748413713162635	10.210609152405402	9	0	60.684993277259046	2.919934293247065	293.0	127.375	405.4	697.4	53.0	213.0	44.0	24.5	5.0	48.0	10.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	65.43913707853578	0.007190281278358434
958000	-2541.5949333501267	-2480.1089141840866	-61.48601916603984	3.0677497820380863	6.836665583060679	2	0	186.0881141617516	1.5372391323903956	910.0	910.0	0.0	909.0	0.0	909.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	95.16804909663992	0.0054243746825812815
959000	-2545.310452917199	-2489.5084363635588	-55.80201655364058	3.909883728011584	8.361110508537575	2	0	49.572209135729025	0.5907560426327015	906.0	906.0	0.0	905.0	0.0	905.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.88842979344123	0.01953109110601769
960000	-2548.3649885045074	-2484.447707050138	-63.91728145436943	4.826444192362082	10.090872664604962	2	0	123.16447467353962	2.9281877777764858	906.0	906.0	0.0	905.0	0.0	905.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	199.92765519475563	0.002825208097674522
961000	-2571.3217779579645	-2479.21776765458	-92.1040103033846	3.467764064987215	7.421329509695054	6	1	33.78625991598353	1.6539608857624428	477.5	477.5	564.0	1040.5	1128.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	64.54653151464318	0.005767682810513991
962000	-2543.2368833250525	-2479.9332938485873	-63.303589476465355	2.5827991704111093	5.4142002726317	2	0	123.99398424873162	1.4645214321132571	493.5	493.5	551.5	1044.0	0.0	911.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.28405799894917	0.003948869258477767
963000	-2554.128762426471	-2482.3448612833704	-71.78390114310038	2.3904210152266847	5.002328426121306	3	0	83.75986775296614	1.1251865262539662	913.0	913.0	0.0	912.0	0.0	912.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5	8.0	0.0	7.5	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	96.41300942057143	0.006294144802782186
964000	-2544.6738438710563	-2479.670152552604	-65.00369131845224	2.2060110723569637	4.930415779013457	2	0	158.05578221189552	1.9074354656086372	913.0	913.0	0.0	912.0	0.0	912.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.0	15.0	0.0	14.0	0.0	14.0	NaN	NaN	NaN	NaN	NaN	NaN	85.47996818788	0.0016315665344731136
965000	-2549.2761883116514	-2474.697337654809	-74.57885065684236	1.857610626233077	4.175878196675631	3	0	158.06914646606484	0.36704650549256757	913.0	913.0	0.0	912.0	0.0	912.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	47.0	47.0	0.0	46.0	0.0	46.0	99.88043582244337	0.0024634990854158667
966000	-2561.920384764134	-2474.9315692473133	-86.98881551682071	2.6188145295612757	5.679187112076625	5	0	68.58848831567573	1.0892023791478571	918.0	918.0	0.0	917.0	0.0	917.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	58.5	35.0	0.0	57.5	0.0	69.0	55.81415207828123	0.007673645701732141
967000	-2554.2444469930238	-2474.856544286919	-79.38790270610481	2.837138042690643	6.173871265223882	3	0	105.68131746739779	0.7604045451311273	916.0	916.0	0.0	915.0	0.0	915.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.0	15.0	0.0	14.0	0.0	14.0	47.0	47.0	0.0	46.0	0.0	46.0	69.5224504958465	0.005021142413976128
968000	-2582.0398165245324	-2472.435277341619	-109.60453918291326	1.6881031562534918	3.9374429514195013	5	1	112.50563507375804	0.8119719269308993	477.0	515.0	416.6666666666667	892.6666666666666	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	47.0	47.0	0.0	46.0	0.0	46.0	50.344097557342856	9.808333954640022E-4
969000	-2543.03871624961	-2472.1843469824594	-70.85436926715053	1.6520166861371337	3.3604251802196297	3	0	88.15726701332551	0.3842147865961217	917.0	917.0	0.0	916.0	0.0	916.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	47.0	47.0	0.0	46.0	0.0	46.0	65.63486781457203	0.010585641751223807
970000	-2562.6722751290617	-2475.5723426231434	-87.09993250591835	2.3924845224917175	5.077235609643485	4	1	80.91976471773317	0.7205101980274019	403.6666666666667	501.0	363.6666666666667	766.3333333333334	0.0	208.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	104.82207523169633	0.006914515985594443
971000	-2563.6212870411955	-2477.898883468678	-85.72240357251776	1.6037994952250498	4.028051033132588	5	0	61.4286062277375	0.5726031911938572	467.5	460.0	0.0	466.5	0.0	919.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	70.27200056843736	0.005337025877643858
972000	-2554.029748906697	-2486.020691207592	-68.00905769910509	1.8005336152359848	4.88003218184636	3	0	54.37399112328142	0.5223258689199751	925.0	925.0	0.0	924.0	0.0	924.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	23.0	23.0	47.0	69.0	47.0	69.0	54.50190104913143	0.003991879551458273
973000	-2580.9283622499	-2482.3479482510934	-98.58041399880662	0.8207190665734238	2.8586837557954743	4	1	94.49755049796966	0.4620247955671688	419.3333333333333	308.3333333333333	176.33333333333334	594.6666666666666	0.0	924.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	72.40429875095239	0.0013605705449119046
974000	-2544.022614033146	-2478.0881052697787	-65.93450876336728	2.2001856691434187	4.6315567478963136	2	0	176.40903503229083	0.4376684538796573	476.0	476.0	572.5	1047.5	1145.0	918.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.257065113600206	0.0026526073430616142
975000	-2557.799218380734	-2485.231711610385	-72.56750677034915	1.5270932989615305	3.8651673397606454	3	0	57.62318104595372	0.281230615267112	470.5	460.5	0.0	469.5	0.0	920.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.0	40.0	0.0	39.0	0.0	39.0	27.185008049182557	0.0015116869940073403
976000	-2547.423351575644	-2475.2515868579253	-72.17176471771894	1.307915545675472	3.0463519054432004	3	0	119.06532229587795	0.8429983646255682	523.0	523.0	524.0	1046.0	0.0	915.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	98.92503527559315	0.0042005636229830124
977000	-2570.336453613284	-2477.387439894578	-92.94901371870593	1.4922233116615007	3.5708402094368674	4	0	103.67136931381677	0.963760225128337	439.6666666666667	260.0	412.6666666666667	851.3333333333334	186.0	913.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	62.21103898666171	0.004808424511797281
978000	-2563.2448092719433	-2479.793936148584	-83.45087312335903	2.323606254238287	4.939495138260534	4	0	65.25431483286856	1.8012866774486733	464.0	464.0	579.5	1042.5	0.0	908.0	NaN	NaN	NaN	NaN	NaN	NaN	40.0	40.0	393.0	432.0	393.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	52.26188389045104	0.004808424511797281
